"","YEAR","STATE_ABBREVIATION","STATE_NAME","EVENT_TYPE","COUNT","FATALITIES","INJURIES","PROPERTY_DAMAGE","CROPS_DAMAGE"
"3327","1979","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",38,0,0,0,0
"3328","1979","IL","ILLINOIS","TORNADO",12,0,1,3.375,0
"3329","1979","IN","INDIANA","HAIL",49,0,0,0,0
"3330","1979","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",78,0,0,0,0
"3331","1979","IN","INDIANA","TORNADO",15,1,3,0.3525,0
"3332","1979","IA","IOWA","HAIL",45,0,0,0,0
"3333","1979","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",100,0,0,0,0
"3334","1979","IA","IOWA","TORNADO",61,7,114,67.76575,0
"3335","1979","KS","KANSAS","HAIL",95,0,0,0,0
"3336","1979","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",76,0,0,0,0
"3337","1979","KS","KANSAS","TORNADO",35,0,20,7.76509,0
"3338","1979","KY","KENTUCKY","HAIL",16,0,0,0,0
"3339","1979","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",45,0,0,0,0
"3340","1979","KY","KENTUCKY","TORNADO",12,1,33,3.5505,0
"3341","1979","LA","LOUISIANA","HAIL",12,0,0,0,0
"3342","1979","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",84,0,0,0,0
"3343","1979","LA","LOUISIANA","TORNADO",9,0,22,6.05,0
"3344","1979","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3345","1979","MD","MARYLAND","HAIL",3,0,0,0,0
"3346","1979","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"3347","1979","MD","MARYLAND","TORNADO",8,0,2,3.0775,0
"3348","1979","MA","MASSACHUSETTS","HAIL",2,0,0,0,0
"3349","1979","MA","MASSACHUSETTS","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"3350","1979","MA","MASSACHUSETTS","TORNADO",2,2,3,2.525,0
"3351","1979","MI","MICHIGAN","HAIL",17,0,0,0,0
"3352","1979","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",56,0,0,0,0
"3353","1979","MI","MICHIGAN","TORNADO",22,0,7,1.05753,0
"3354","1979","MN","MINNESOTA","HAIL",58,0,0,0,0
"3355","1979","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",118,0,0,0,0
"3356","1979","MN","MINNESOTA","TORNADO",26,0,1,13.10003,0
"3357","1979","MS","MISSISSIPPI","HAIL",13,0,0,0,0
"3358","1979","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",62,0,0,0,0
"3359","1979","MS","MISSISSIPPI","TORNADO",6,0,0,2.805,0
"3360","1979","MO","MISSOURI","HAIL",31,0,0,0,0
"3361","1979","MO","MISSOURI","THUNDERSTORM / THUNDERSTORM WIND",92,0,0,0,0
"3362","1979","MO","MISSOURI","TORNADO",11,0,33,8.0505,0
"3363","1979","MT","MONTANA","HAIL",7,0,0,0,0
"3364","1979","MT","MONTANA","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
"3365","1979","MT","MONTANA","TORNADO",5,0,0,0.5,0
"3366","1979","NE","NEBRASKA","HAIL",167,0,0,0,0
"3367","1979","NE","NEBRASKA","THUNDERSTORM / THUNDERSTORM WIND",150,0,0,0,0
"3368","1979","NE","NEBRASKA","TORNADO",22,0,1,11.01031,0
"3369","1979","NV","NEVADA","HAIL",3,0,0,0,0
"3370","1979","NV","NEVADA","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"3371","1979","NV","NEVADA","TORNADO",2,0,0,0.25,0
"3372","1979","NH","NEW HAMPSHIRE","HAIL",1,0,0,0,0
"3373","1979","NH","NEW HAMPSHIRE","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3374","1979","NJ","NEW JERSEY","HAIL",1,0,0,0,0
"3375","1979","NJ","NEW JERSEY","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3376","1979","NJ","NEW JERSEY","TORNADO",2,0,1,0.2525,0
"3377","1979","NM","NEW MEXICO","HAIL",17,0,0,0,0
"3378","1979","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"3379","1979","NM","NEW MEXICO","TORNADO",13,0,0,0.33303,0
"3380","1979","NY","NEW YORK","HAIL",9,0,0,0,0
"3381","1979","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
"3382","1979","NY","NEW YORK","TORNADO",3,0,1,0.275,0
"3383","1979","NC","NORTH CAROLINA","HAIL",18,0,0,0,0
"3384","1979","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
"3385","1979","NC","NORTH CAROLINA","TORNADO",12,0,15,1.12528,0
"3386","1979","ND","NORTH DAKOTA","HAIL",48,0,0,0,0
"3387","1979","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",44,0,0,0,0
"3388","1979","ND","NORTH DAKOTA","TORNADO",25,0,0,0.5805,0
"3389","1979","OH","OHIO","HAIL",10,0,0,0,0
"3390","1979","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",44,0,0,0,0
"3391","1979","OH","OHIO","TORNADO",4,0,4,0.55,0
"3392","1979","OK","OKLAHOMA","HAIL",95,0,0,0,0
"3393","1979","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",153,0,0,0,0
"3394","1979","OK","OKLAHOMA","TORNADO",59,7,136,34.59775,0
"3395","1979","PA","PENNSYLVANIA","HAIL",15,0,0,0,0
"3396","1979","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",51,0,0,0,0
"3397","1979","PA","PENNSYLVANIA","TORNADO",14,1,5,2.96,0
"3398","1979","RI","RHODE ISLAND","HAIL",1,0,0,0,0
"3399","1979","RI","RHODE ISLAND","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"3400","1979","SC","SOUTH CAROLINA","HAIL",6,0,0,0,0
"3401","1979","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
"3402","1979","SC","SOUTH CAROLINA","TORNADO",8,0,2,8.2505,0
"3403","1979","SD","SOUTH DAKOTA","HAIL",44,0,0,0,0
"3404","1979","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
"3405","1979","SD","SOUTH DAKOTA","TORNADO",32,1,0,33.325,0
"3406","1979","TN","TENNESSEE","HAIL",4,0,0,0,0
"3407","1979","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
"3408","1979","TN","TENNESSEE","TORNADO",7,2,9,0.3325,0
"3409","1979","TX","TEXAS","HAIL",303,0,0,0,0
"3410","1979","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",254,0,0,0,0
"3411","1979","TX","TEXAS","TORNADO",169,54,1835,327.30098,0
"3412","1979","UT","UTAH","HAIL",1,0,0,0,0
"3413","1979","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"3414","1979","VT","VERMONT","HAIL",2,0,0,0,0
"3415","1979","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3416","1979","VA","VIRGINIA","HAIL",2,0,0,0,0
"3417","1979","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"3418","1979","VA","VIRGINIA","TORNADO",11,1,19,6.3275,0
"3419","1979","WA","WASHINGTON","TORNADO",2,0,0,0,0
"3420","1979","WV","WEST VIRGINIA","HAIL",6,0,0,0,0
"3421","1979","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"3422","1979","WV","WEST VIRGINIA","TORNADO",4,0,1,0.25503,0
"3423","1979","WI","WISCONSIN","HAIL",16,0,0,0,0
"3424","1979","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",43,0,0,0,0
"3425","1979","WI","WISCONSIN","TORNADO",32,1,13,7.9055,0
"3426","1979","WY","WYOMING","HAIL",22,0,0,0,0
"3427","1979","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
"3428","1979","WY","WYOMING","TORNADO",42,1,40,27.55253,0
"3429","1980","AL","ALABAMA","HAIL",29,0,0,0,0
"3430","1980","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",76,0,0,0,0
"3431","1980","AL","ALABAMA","TORNADO",29,0,26,4.63525,0
"3432","1980","AZ","ARIZONA","HAIL",1,0,0,0,0
"3433","1980","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
"3434","1980","AZ","ARIZONA","TORNADO",2,0,0,0,0
"3435","1980","AR","ARKANSAS","HAIL",56,0,0,0,0
"3436","1980","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",30,0,0,0,0
"3437","1980","AR","ARKANSAS","TORNADO",26,1,113,20.125,0
"3438","1980","CA","CALIFORNIA","HAIL",6,0,0,0,0
"3439","1980","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"3440","1980","CA","CALIFORNIA","TORNADO",9,0,4,3.08,0
"3441","1980","CO","COLORADO","HAIL",33,0,0,0,0
"3442","1980","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
"3443","1980","CO","COLORADO","TORNADO",26,0,0,0.286,0
"3444","1980","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3445","1980","DE","DELAWARE","HAIL",3,0,0,0,0
"3446","1980","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"3447","1980","DC","DISTRICT OF COLUMBIA","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3448","1980","FL","FLORIDA","HAIL",25,0,0,0,0
"3449","1980","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",56,0,0,0,0
"3450","1980","FL","FLORIDA","TORNADO",60,1,59,36.203,0
"3451","1980","GA","GEORGIA","HAIL",30,0,0,0,0
"3452","1980","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",114,0,0,0,0
"3453","1980","GA","GEORGIA","TORNADO",43,0,12,24.60025,0
"3454","1980","HI","HAWAII","TORNADO",1,0,0,0.00025,0
"3455","1980","ID","IDAHO","HAIL",3,0,0,0,0
"3456","1980","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3457","1980","ID","IDAHO","TORNADO",1,0,0,0.025,0
"3458","1980","IL","ILLINOIS","HAIL",46,0,0,0,0
"3459","1980","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",189,0,0,0,0
"3460","1980","IL","ILLINOIS","TORNADO",16,0,7,8.07753,0
"3461","1980","IN","INDIANA","HAIL",87,0,0,0,0
"3462","1980","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",231,0,0,0,0
"3463","1980","IN","INDIANA","TORNADO",38,5,61,34.11025,0
"3464","1980","IA","IOWA","HAIL",95,0,0,0,0
"3465","1980","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",143,0,0,0,0
"3466","1980","IA","IOWA","TORNADO",50,0,8,35.805,0
"3467","1980","KS","KANSAS","HAIL",105,0,0,0,0
"3468","1980","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",122,0,0,0,0
"3469","1980","KS","KANSAS","TORNADO",21,0,5,4.0575,0
"3470","1980","KY","KENTUCKY","HAIL",16,0,0,0,0
"3471","1980","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",65,0,0,0,0
"3472","1980","KY","KENTUCKY","TORNADO",15,2,14,7.125,0
"3473","1980","LA","LOUISIANA","HAIL",27,0,0,0,0
"3474","1980","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",89,0,0,0,0
"3475","1980","LA","LOUISIANA","TORNADO",17,2,11,2.85,0
"3476","1980","ME","MAINE","HAIL",4,0,0,0,0
"3477","1980","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"3478","1980","MD","MARYLAND","HAIL",8,0,0,0,0
"3479","1980","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",25,0,0,0,0
"3480","1980","MD","MARYLAND","TORNADO",3,0,14,0.525,0
"3481","1980","MA","MASSACHUSETTS","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3482","1980","MI","MICHIGAN","HAIL",47,0,0,0,0
"3483","1980","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",114,0,0,0,0
"3484","1980","MI","MICHIGAN","TORNADO",19,5,97,52.9105,0
"3485","1980","MN","MINNESOTA","HAIL",102,0,0,0,0
"3486","1980","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",134,0,0,0,0
"3487","1980","MN","MINNESOTA","TORNADO",17,1,16,36.27756,0
"3488","1980","MS","MISSISSIPPI","HAIL",22,0,0,0,0
"3489","1980","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
"3490","1980","MS","MISSISSIPPI","TORNADO",38,2,54,65.255,0
"3491","1980","MO","MISSOURI","HAIL",57,0,0,0,0
"3492","1980","MO","MISSOURI","THUNDERSTORM / THUNDERSTORM WIND",133,0,0,0,0
"3493","1980","MO","MISSOURI","TORNADO",15,0,48,36.375,0
"3494","1980","MT","MONTANA","HAIL",8,0,0,0,0
"3495","1980","MT","MONTANA","THUNDERSTORM / THUNDERSTORM WIND",20,0,0,0,0
"3496","1980","MT","MONTANA","TORNADO",7,0,0,1,0
"3497","1980","NE","NEBRASKA","HAIL",217,0,0,0,0
"3498","1980","NE","NEBRASKA","THUNDERSTORM / THUNDERSTORM WIND",173,0,0,0,0
"3499","1980","NE","NEBRASKA","TORNADO",51,5,204,303.08053,0
"3500","1980","NV","NEVADA","HAIL",2,0,0,0,0
"3501","1980","NV","NEVADA","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"3502","1980","NH","NEW HAMPSHIRE","HAIL",3,0,0,0,0
"3503","1980","NH","NEW HAMPSHIRE","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3504","1980","NH","NEW HAMPSHIRE","TORNADO",1,0,0,0.25,0
"3505","1980","NJ","NEW JERSEY","HAIL",8,0,0,0,0
"3506","1980","NJ","NEW JERSEY","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"3507","1980","NJ","NEW JERSEY","TORNADO",1,0,0,0.025,0
"3508","1980","NM","NEW MEXICO","HAIL",2,0,0,0,0
"3509","1980","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
"3510","1980","NM","NEW MEXICO","TORNADO",3,0,0,0.00253,0
"3511","1980","NY","NEW YORK","HAIL",17,0,0,0,0
"3512","1980","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
"3513","1980","NY","NEW YORK","TORNADO",4,0,0,2.7775,0
"3514","1980","NC","NORTH CAROLINA","HAIL",25,0,0,0,0
"3515","1980","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",37,0,0,0,0
"3516","1980","NC","NORTH CAROLINA","TORNADO",14,0,0,0.82825,0
"3517","1980","ND","NORTH DAKOTA","HAIL",120,0,0,0,0
"3518","1980","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",74,0,0,0,0
"3519","1980","ND","NORTH DAKOTA","TORNADO",31,0,0,0.18025,0
"3520","1980","OH","OHIO","HAIL",106,0,0,0,0
"3521","1980","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",266,0,0,0,0
"3522","1980","OH","OHIO","TORNADO",37,0,57,57.13,0
"3523","1980","OK","OKLAHOMA","HAIL",103,0,0,0,0
"3524","1980","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",84,0,0,0,0
"3525","1980","OK","OKLAHOMA","TORNADO",28,0,20,19.05775,0
"3526","1980","PA","PENNSYLVANIA","HAIL",29,0,0,0,0
"3527","1980","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",88,0,0,0,0
"3528","1980","PA","PENNSYLVANIA","TORNADO",20,0,142,1008.58525,0
"3529","1980","SC","SOUTH CAROLINA","HAIL",1,0,0,0,0
"3530","1980","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",29,0,0,0,0
"3531","1980","SC","SOUTH CAROLINA","TORNADO",11,0,45,11.075,0
"3532","1980","SD","SOUTH DAKOTA","HAIL",101,0,0,0,0
"3533","1980","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",98,0,0,0,0
"3534","1980","SD","SOUTH DAKOTA","TORNADO",53,0,0,0.25253,0
"3535","1980","TN","TENNESSEE","HAIL",7,0,0,0,0
"3536","1980","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",29,0,0,0,0
"3537","1980","TN","TENNESSEE","TORNADO",18,0,19,1.73025,0
"3538","1980","TX","TEXAS","HAIL",323,0,0,0,0
"3539","1980","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",279,0,0,0,0
"3540","1980","TX","TEXAS","TORNADO",170,1,52,346.34514,0
"3541","1980","UT","UTAH","HAIL",1,0,0,0,0
"3542","1980","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3543","1980","VT","VERMONT","HAIL",6,0,0,0,0
"3544","1980","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3545","1980","VA","VIRGINIA","HAIL",18,0,0,0,0
"3546","1980","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",59,0,0,0,0
"3547","1980","VA","VIRGINIA","TORNADO",6,0,1,2.8025,0
"3548","1980","WA","WASHINGTON","TORNADO",2,0,0,0.25,0
"3549","1980","WV","WEST VIRGINIA","HAIL",22,0,0,0,0
"3550","1980","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",47,0,0,0,0
"3551","1980","WV","WEST VIRGINIA","TORNADO",7,0,15,5.0755,0
"3552","1980","WI","WISCONSIN","HAIL",63,0,0,0,0
"3553","1980","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",152,0,0,0,0
"3554","1980","WI","WISCONSIN","TORNADO",47,3,53,19.76778,0
"3555","1980","WY","WYOMING","HAIL",9,0,0,0,0
"3556","1980","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"3557","1980","WY","WYOMING","TORNADO",15,0,0,0.2755,0
"3558","1981","AL","ALABAMA","HAIL",20,0,0,0,0
"3559","1981","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",79,0,0,0,0
"3560","1981","AL","ALABAMA","TORNADO",14,2,90,30.35553,0
"3561","1981","AZ","ARIZONA","HAIL",7,0,0,0,0
"3562","1981","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"3563","1981","AZ","ARIZONA","TORNADO",3,0,0,0.75,0
"3564","1981","AR","ARKANSAS","HAIL",50,0,0,0,0
"3565","1981","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
"3566","1981","AR","ARKANSAS","TORNADO",12,0,10,1.3325,0
"3567","1981","CA","CALIFORNIA","HAIL",2,0,0,0,0
"3568","1981","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"3569","1981","CA","CALIFORNIA","TORNADO",3,0,0,0.03,0
"3570","1981","CO","COLORADO","HAIL",66,0,0,0,0
"3571","1981","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",40,0,0,0,0
"3572","1981","CO","COLORADO","TORNADO",26,0,44,32.53,0
"3573","1981","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3574","1981","DE","DELAWARE","HAIL",1,0,0,0,0
"3575","1981","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3576","1981","DC","DISTRICT OF COLUMBIA","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3577","1981","FL","FLORIDA","HAIL",19,0,0,0,0
"3578","1981","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",56,0,0,0,0
"3579","1981","FL","FLORIDA","TORNADO",61,0,33,9.07325,0
"3580","1981","GA","GEORGIA","HAIL",25,0,0,0,0
"3581","1981","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",87,0,0,0,0
"3582","1981","GA","GEORGIA","TORNADO",8,0,6,3.3275,0
"3583","1981","ID","IDAHO","HAIL",4,0,0,0,0
"3584","1981","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"3585","1981","ID","IDAHO","TORNADO",2,0,0,0.005,0
"3586","1981","IL","ILLINOIS","HAIL",53,0,0,0,0
"3587","1981","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",113,0,0,0,0
"3588","1981","IL","ILLINOIS","TORNADO",36,1,48,45.535,0
"3589","1981","IN","INDIANA","HAIL",22,0,0,0,0
"3590","1981","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",95,0,0,0,0
"3591","1981","IN","INDIANA","TORNADO",12,0,0,1.07753,0
"3592","1981","IA","IOWA","HAIL",68,0,0,0,0
"3593","1981","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",86,0,0,0,0
"3594","1981","IA","IOWA","TORNADO",36,0,12,24.3875,0
"3595","1981","KS","KANSAS","HAIL",117,0,0,0,0
"3596","1981","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",100,0,0,0,0
"3597","1981","KS","KANSAS","TORNADO",40,1,42,31.56284,0
"3598","1981","KY","KENTUCKY","HAIL",13,0,0,0,0
"3599","1981","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",85,0,0,0,0
"3600","1981","KY","KENTUCKY","TORNADO",4,0,10,5.02525,0
"3601","1981","LA","LOUISIANA","HAIL",26,0,0,0,0
"3602","1981","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",84,0,0,0,0
"3603","1981","LA","LOUISIANA","TORNADO",21,0,12,2.94331,0
"3604","1981","ME","MAINE","HAIL",1,0,0,0,0
"3605","1981","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3606","1981","ME","MAINE","TORNADO",1,0,0,0.025,0
"3607","1981","MD","MARYLAND","HAIL",1,0,0,0,0
"3608","1981","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
"3609","1981","MD","MARYLAND","TORNADO",2,0,2,2.525,0
"3610","1981","MA","MASSACHUSETTS","HAIL",4,0,0,0,0
"3611","1981","MA","MASSACHUSETTS","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
"3612","1981","MA","MASSACHUSETTS","TORNADO",1,0,3,0.025,0
"3613","1981","MI","MICHIGAN","HAIL",17,0,0,0,0
"3614","1981","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",26,0,0,0,0
"3615","1981","MI","MICHIGAN","TORNADO",5,0,0,0.2825,0
"3616","1981","MN","MINNESOTA","HAIL",69,0,0,0,0
"3617","1981","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",59,0,0,0,0
"3618","1981","MN","MINNESOTA","TORNADO",46,1,94,62.95824,0
"3619","1981","MS","MISSISSIPPI","HAIL",23,0,0,0,0
"3620","1981","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",46,0,0,0,0
"3621","1981","MS","MISSISSIPPI","TORNADO",7,0,5,1.03,0
"3622","1981","MO","MISSOURI","HAIL",78,0,0,0,0
"3623","1981","MO","MISSOURI","THUNDERSTORM / THUNDERSTORM WIND",155,0,0,0,0
"3624","1981","MO","MISSOURI","TORNADO",37,3,40,59.08571,0
"3625","1981","MT","MONTANA","HAIL",16,0,0,0,0
"3626","1981","MT","MONTANA","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"3627","1981","MT","MONTANA","TORNADO",3,0,0,0,0
"3628","1981","NE","NEBRASKA","HAIL",137,0,0,0,0
"3629","1981","NE","NEBRASKA","THUNDERSTORM / THUNDERSTORM WIND",126,0,0,0,0
"3630","1981","NE","NEBRASKA","TORNADO",19,0,0,2.07559,0
"3631","1981","NV","NEVADA","HAIL",3,0,0,0,0
"3632","1981","NV","NEVADA","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"3633","1981","NH","NEW HAMPSHIRE","HAIL",3,0,0,0,0
"3634","1981","NH","NEW HAMPSHIRE","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3635","1981","NH","NEW HAMPSHIRE","TORNADO",1,0,0,2.5,0
"3636","1981","NJ","NEW JERSEY","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"3637","1981","NJ","NEW JERSEY","TORNADO",3,0,0,0.25,0
"3638","1981","NM","NEW MEXICO","HAIL",6,0,0,0,0
"3639","1981","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
"3640","1981","NM","NEW MEXICO","TORNADO",8,0,0,0.28003,0
"3641","1981","NY","NEW YORK","HAIL",2,0,0,0,0
"3642","1981","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
"3643","1981","NY","NEW YORK","TORNADO",3,0,0,0.255,0
"3644","1981","NC","NORTH CAROLINA","HAIL",17,0,0,0,0
"3645","1981","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",30,0,0,0,0
"3646","1981","NC","NORTH CAROLINA","TORNADO",12,2,4,7.275,0
"3647","1981","ND","NORTH DAKOTA","HAIL",60,0,0,0,0
"3648","1981","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",58,0,0,0,0
"3649","1981","ND","NORTH DAKOTA","TORNADO",15,0,0,0.503,0
"3650","1981","OH","OHIO","HAIL",34,0,0,0,0
"3651","1981","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",90,0,0,0,0
"3652","1981","OH","OHIO","TORNADO",27,4,81,33.66,0
"3653","1981","OK","OKLAHOMA","HAIL",88,0,0,0,0
"3654","1981","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",58,0,0,0,0
"3655","1981","OK","OKLAHOMA","TORNADO",85,6,100,305.48521,0
"3656","1981","OR","OREGON","HAIL",3,0,0,0,0
"3657","1981","OR","OREGON","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3658","1981","PA","PENNSYLVANIA","HAIL",6,0,0,0,0
"3659","1981","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
"3660","1981","PA","PENNSYLVANIA","TORNADO",17,0,6,1.55,0
"3661","1981","RI","RHODE ISLAND","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3662","1981","SC","SOUTH CAROLINA","HAIL",1,0,0,0,0
"3663","1981","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"3664","1981","SC","SOUTH CAROLINA","TORNADO",11,0,6,2.5855,0
"3665","1981","SD","SOUTH DAKOTA","HAIL",71,0,0,0,0
"3666","1981","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",68,0,0,0,0
"3667","1981","SD","SOUTH DAKOTA","TORNADO",20,0,2,0.85,0
"3668","1981","TN","TENNESSEE","HAIL",7,0,0,0,0
